user_id,timestamp,device_type,location,age_group,gender,ad_id,content_type,ad_topic,ad_target_audience,click_through_rate,conversion_rate,engagement_level,view_time,cost_per_click,click_through_rate,conversion_rate,ROI
196,2025-05-11 10:51:15,Tablet,Canada,45-54,Male,A6845,Image,Entertainment,Tech Enthusiasts,0.0346,0.0411,Liked,41,0.21,0.0346,0.0411,14.5
954,2025-10-02 01:23:24,Mobile,Canada,35-44,Male,A1187,Image,Electronics,Travel Lovers,0.0593,0.0533,Shared,73,0.53,0.0593,0.0533,5.78
455,2025-06-16 16:01:48,Desktop,UK,45-54,Male,A3113,Image,Automotive,Family Oriented,0.0504,0.0659,Liked,49,0.92,0.0504,0.0659,6.52
136,2025-06-20 02:07:14,Mobile,UK,45-54,Female,A5088,Video,Fashion,Professionals,0.0601,0.0638,Ignored,12,0.72,0.0601,0.0638,3.41
439,2025-01-28 16:36:49,Tablet,India,18-24,Female,A3332,Video,Fashion,Young Adults,0.1189,0.0821,Liked,48,0.55,0.1189,0.0821,13.41
184,2025-06-01 15:25:06,Desktop,India,55+,Female,A8825,Text,Electronics,Professionals,0.0172,0.0331,Viewed,15,0.51,0.0172,0.0331,0.5
529,2025-04-08 20:57:03,Mobile,Germany,35-44,Male,A1472,Image,Health,Fitness Lovers,0.0545,0.0546,Liked,42,0.66,0.0545,0.0546,5.04
853,2025-02-09 12:38:23,Mobile,India,25-34,Male,A4902,Video,Finance,Students,0.134,0.0955,Viewed,28,1.71,0.134,0.0955,0.94
912,2025-12-25 17:45:46,Tablet,Germany,18-24,Female,A9148,Text,Entertainment,Travel Lovers,0.0397,0.0259,Viewed,22,0.38,0.0397,0.0259,3.21
187,2025-03-22 05:19:19,Mobile,India,35-44,Male,A2957,Image,Entertainment,Tech Enthusiasts,0.0629,0.0461,Commented,55,0.41,0.0629,0.0461,8.62
537,2025-04-26 04:39:47,Mobile,UK,35-44,Female,A5374,Video,Automotive,Travel Lovers,0.0786,0.0668,Ignored,10,1.45,0.0786,0.0668,0.81
612,2025-11-01 04:13:27,Tablet,UK,18-24,Male,A2601,Video,Entertainment,Fitness Lovers,0.0868,0.0853,Liked,41,0.4,0.0868,0.0853,21.1
374,2025-01-23 18:13:38,Tablet,USA,45-54,Male,A5003,Text,Travel,Students,0.0266,0.0419,Liked,43,0.89,0.0266,0.0419,0.55
127,2025-03-15 20:29:59,Mobile,USA,25-34,Male,A7425,Text,Travel,Professionals,0.0514,0.0243,Liked,35,0.46,0.0514,0.0243,1.28
772,2025-11-11 22:37:07,Mobile,USA,45-54,Female,A4983,Image,Travel,Young Adults,0.0507,0.0648,Liked,49,1.0,0.0507,0.0648,3.22
748,2025-03-26 14:52:58,Tablet,Canada,25-34,Male,A1862,Video,Food,Professionals,0.0692,0.0677,Viewed,21,0.57,0.0692,0.0677,1.51
256,2025-02-04 15:24:21,Mobile,UK,25-34,Female,A8842,Text,Travel,Students,0.0451,0.0265,Ignored,8,0.95,0.0451,0.0265,1.18
139,2025-01-30 13:09:31,Desktop,USA,25-34,Female,A1495,Text,Entertainment,Young Adults,0.0366,0.0309,Ignored,5,0.24,0.0366,0.0309,10.57
796,2025-02-10 14:25:08,Desktop,UK,45-54,Male,A8604,Image,Health,Tech Enthusiasts,0.0498,0.0601,Viewed,24,0.69,0.0498,0.0601,3.43
953,2025-09-01 06:51:11,Desktop,India,55+,Female,A1874,Video,Electronics,Travel Lovers,0.0551,0.0517,Ignored,12,0.62,0.0551,0.0517,2.37
426,2025-07-15 22:18:49,Desktop,India,55+,Male,A6403,Text,Health,Fitness Lovers,0.0234,0.0387,Ignored,11,0.45,0.0234,0.0387,2.38
176,2025-10-09 02:56:28,Desktop,Germany,18-24,Male,A2727,Image,Travel,Young Adults,0.0833,0.0451,Viewed,19,0.91,0.0833,0.0451,2.67
234,2025-04-18 01:14:03,Mobile,Germany,55+,Male,A1463,Text,Automotive,Young Adults,0.0273,0.0427,Ignored,6,1.35,0.0273,0.0427,0.41
632,2025-09-03 03:29:02,Desktop,Germany,18-24,Female,A3019,Image,Travel,Tech Enthusiasts,0.068,0.0426,Ignored,9,0.93,0.068,0.0426,1.22
840,2025-06-13 19:13:34,Desktop,India,25-34,Female,A4430,Text,Finance,Tech Enthusiasts,0.0423,0.027,Ignored,6,1.8,0.0423,0.027,-0.04
441,2025-09-23 10:53:29,Tablet,USA,18-24,Male,A2048,Video,Electronics,Travel Lovers,0.0933,0.0704,Liked,37,0.53,0.0933,0.0704,2.67
928,2025-12-19 00:51:09,Tablet,Canada,45-54,Female,A3678,Video,Food,Fitness Lovers,0.0715,0.0868,Viewed,19,0.32,0.0715,0.0868,10.21
787,2025-04-05 05:05:44,Mobile,Canada,55+,Male,A3022,Video,Finance,Young Adults,0.0571,0.0723,Viewed,29,1.51,0.0571,0.0723,0.45
709,2025-06-25 04:58:10,Tablet,UK,35-44,Female,A2237,Video,Travel,Students,0.0861,0.0915,Viewed,16,0.91,0.0861,0.0915,4.79
529,2025-09-14 10:19:06,Desktop,Canada,45-54,Female,A6257,Text,Food,Fitness Lovers,0.0212,0.0426,Ignored,7,0.49,0.0212,0.0426,0.79
240,2025-01-08 15:25:45,Mobile,India,55+,Male,A3098,Text,Entertainment,Students,0.0234,0.0369,Viewed,27,0.32,0.0234,0.0369,9.88
614,2025-03-18 07:03:13,Desktop,UK,45-54,Male,A9566,Image,Travel,Students,0.0484,0.0469,Liked,31,1.01,0.0484,0.0469,1.95
832,2025-05-08 10:34:56,Tablet,Canada,35-44,Male,A2607,Text,Automotive,Young Adults,0.0282,0.0251,Liked,43,1.04,0.0282,0.0251,-0.03
609,2025-05-04 02:15:26,Desktop,Canada,18-24,Male,A3538,Text,Travel,Students,0.0469,0.0342,Shared,63,1.01,0.0469,0.0342,2.24
664,2025-03-05 12:04:54,Mobile,India,25-34,Female,A6585,Text,Electronics,Family Oriented,0.0526,0.0306,Viewed,18,0.89,0.0526,0.0306,2.27
719,2025-12-30 17:50:15,Mobile,USA,35-44,Female,A9396,Video,Electronics,Tech Enthusiasts,0.0759,0.09,Liked,30,1.0,0.0759,0.09,6.01
919,2025-05-01 15:34:21,Tablet,USA,55+,Male,A3808,Image,Health,Family Oriented,0.0311,0.0423,Liked,43,0.42,0.0311,0.0423,4.74
242,2025-09-23 17:50:59,Mobile,Germany,35-44,Female,A5665,Video,Food,Fitness Lovers,0.0813,0.0663,Liked,47,0.5,0.0813,0.0663,11.42
322,2025-09-21 04:07:57,Desktop,India,18-24,Male,A2672,Video,Finance,Tech Enthusiasts,0.1189,0.0736,Viewed,30,1.99,0.1189,0.0736,2.19
833,2025-12-08 09:18:03,Desktop,India,45-54,Male,A5275,Video,Travel,Students,0.0617,0.0803,Ignored,8,1.09,0.0617,0.0803,5.55
192,2025-05-19 15:47:40,Mobile,Canada,18-24,Male,A2373,Video,Electronics,Young Adults,0.167,0.0932,Commented,63,1.12,0.167,0.0932,5.73
848,2025-12-07 15:44:29,Mobile,Canada,45-54,Female,A9648,Image,Electronics,Fitness Lovers,0.0422,0.0446,Commented,63,0.54,0.0422,0.0446,7.51
542,2025-11-23 10:07:18,Desktop,India,55+,Female,A9964,Text,Travel,Travel Lovers,0.0244,0.0332,Ignored,6,0.7,0.0244,0.0332,2.38
524,2025-06-12 15:20:37,Desktop,USA,55+,Female,A9251,Image,Finance,Professionals,0.0321,0.0556,Viewed,23,0.82,0.0321,0.0556,5.75
454,2025-03-29 10:47:47,Desktop,Canada,18-24,Female,A2754,Video,Finance,Fitness Lovers,0.1261,0.0923,Liked,35,0.99,0.1261,0.0923,9.1
301,2025-03-08 22:20:29,Mobile,UK,18-24,Female,A8896,Image,Finance,Family Oriented,0.0875,0.0627,Commented,57,1.99,0.0875,0.0627,1.26
426,2025-11-09 20:43:10,Mobile,UK,35-44,Male,A2903,Video,Travel,Students,0.0998,0.0598,Liked,42,0.65,0.0998,0.0598,2.29
807,2025-11-10 04:36:03,Mobile,UK,55+,Female,A8197,Image,Fashion,Fitness Lovers,0.0431,0.0567,Liked,36,0.57,0.0431,0.0567,5.94
182,2025-01-09 09:59:47,Desktop,Germany,35-44,Female,A8665,Text,Fashion,Students,0.0283,0.0324,Ignored,12,0.6,0.0283,0.0324,1.66
618,2025-08-05 20:58:28,Desktop,USA,55+,Male,A8487,Video,Automotive,Family Oriented,0.0656,0.0896,Shared,61,0.74,0.0656,0.0896,6.83
631,2025-01-21 09:31:48,Desktop,India,55+,Male,A1803,Text,Fashion,Travel Lovers,0.0179,0.0291,Liked,41,0.74,0.0179,0.0291,0.08
272,2025-04-07 17:17:14,Desktop,Canada,45-54,Male,A5375,Text,Electronics,Fitness Lovers,0.0273,0.0408,Shared,74,0.67,0.0273,0.0408,4.69
296,2025-06-26 01:16:38,Mobile,Canada,45-54,Female,A6021,Text,Health,Family Oriented,0.0328,0.0265,Ignored,11,0.95,0.0328,0.0265,0.76
610,2025-12-17 15:28:47,Mobile,India,45-54,Female,A1914,Text,Automotive,Tech Enthusiasts,0.0232,0.0416,Liked,40,1.19,0.0232,0.0416,-0.08
336,2025-08-05 22:02:04,Tablet,India,18-24,Female,A9757,Video,Entertainment,Travel Lovers,0.1087,0.0566,Ignored,7,0.49,0.1087,0.0566,4.99
908,2025-06-30 10:27:39,Tablet,UK,25-34,Female,A9595,Text,Automotive,Professionals,0.0387,0.0363,Commented,57,1.21,0.0387,0.0363,0.61
177,2025-11-07 07:15:32,Mobile,Germany,55+,Male,A2939,Video,Fashion,Students,0.0599,0.069,Shared,78,0.31,0.0599,0.069,24.38
692,2025-03-08 15:24:29,Mobile,Germany,55+,Female,A3241,Image,Electronics,Students,0.0312,0.0625,Ignored,15,0.77,0.0312,0.0625,4.8
649,2025-01-11 11:51:54,Desktop,UK,25-34,Female,A2209,Image,Travel,Tech Enthusiasts,0.0538,0.0628,Ignored,13,0.56,0.0538,0.0628,4.73
230,2025-09-03 14:49:04,Mobile,India,45-54,Female,A2231,Video,Health,Family Oriented,0.061,0.0833,Liked,44,0.45,0.061,0.0833,18.86
143,2025-12-03 07:38:26,Mobile,Germany,25-34,Male,A4457,Image,Food,Professionals,0.0906,0.0391,Ignored,7,0.26,0.0906,0.0391,11.79
322,2025-12-30 10:30:14,Desktop,UK,35-44,Male,A5719,Text,Food,Students,0.0324,0.0296,Viewed,15,0.59,0.0324,0.0296,1.13
948,2025-10-24 00:20:58,Mobile,Germany,18-24,Male,A8537,Video,Travel,Professionals,0.1491,0.0566,Commented,48,0.51,0.1491,0.0566,3.4
422,2025-11-18 12:57:09,Mobile,India,35-44,Male,A1684,Text,Health,Family Oriented,0.0324,0.0279,Viewed,20,0.6,0.0324,0.0279,1.11
731,2025-01-20 23:41:08,Tablet,Germany,18-24,Male,A9111,Image,Electronics,Professionals,0.0714,0.0527,Liked,42,0.8,0.0714,0.0527,4.71
585,2025-09-05 09:39:22,Mobile,UK,18-24,Male,A3126,Image,Health,Students,0.101,0.0415,Ignored,10,0.79,0.101,0.0415,1.94
461,2025-03-09 05:29:24,Mobile,Germany,25-34,Male,A1118,Video,Food,Young Adults,0.0993,0.0636,Viewed,19,0.43,0.0993,0.0636,6.41
648,2025-02-26 08:14:23,Mobile,UK,18-24,Male,A4606,Image,Food,Family Oriented,0.0771,0.0561,Liked,43,0.5,0.0771,0.0561,2.3
344,2025-10-30 02:12:21,Mobile,UK,25-34,Female,A7662,Text,Finance,Young Adults,0.0367,0.0367,Liked,42,1.82,0.0367,0.0367,0.68
928,2025-12-07 07:33:50,Mobile,Germany,25-34,Male,A3510,Video,Health,Fitness Lovers,0.1394,0.0735,Viewed,17,0.94,0.1394,0.0735,4.69
422,2025-11-15 23:16:38,Mobile,India,35-44,Female,A3048,Image,Automotive,Family Oriented,0.0501,0.0592,Ignored,5,1.4,0.0501,0.0592,1.5
154,2025-12-17 03:03:16,Tablet,UK,18-24,Female,A9440,Video,Automotive,Travel Lovers,0.1011,0.0887,Viewed,26,1.22,0.1011,0.0887,0.88
825,2025-08-22 00:19:23,Tablet,UK,55+,Female,A3353,Text,Health,Tech Enthusiasts,0.0209,0.0407,Liked,45,0.84,0.0209,0.0407,2.45
368,2025-12-19 08:05:16,Desktop,UK,45-54,Male,A4448,Text,Travel,Young Adults,0.0211,0.024,Ignored,15,0.91,0.0211,0.024,1.47
521,2025-11-06 07:49:29,Desktop,UK,25-34,Female,A2305,Image,Entertainment,Tech Enthusiasts,0.0581,0.0615,Liked,42,0.39,0.0581,0.0615,7.14
863,2025-10-25 11:53:05,Desktop,UK,45-54,Female,A2338,Text,Food,Young Adults,0.0235,0.032,Viewed,30,0.44,0.0235,0.032,3.75
574,2025-04-29 10:07:19,Desktop,UK,55+,Male,A4358,Video,Automotive,Fitness Lovers,0.0509,0.0852,Shared,76,0.63,0.0509,0.0852,9.76
307,2025-08-19 00:46:58,Mobile,USA,35-44,Female,A3913,Text,Health,Young Adults,0.0328,0.0424,Commented,66,0.41,0.0328,0.0424,2.01
842,2025-09-25 09:44:28,Desktop,Germany,25-34,Male,A9797,Text,Entertainment,Tech Enthusiasts,0.0405,0.03,Ignored,8,0.42,0.0405,0.03,1.51
740,2025-11-28 18:30:28,Tablet,UK,18-24,Male,A5583,Text,Entertainment,Travel Lovers,0.0449,0.0344,Viewed,17,0.51,0.0449,0.0344,5.07
321,2025-06-29 10:32:17,Desktop,UK,35-44,Male,A7688,Text,Electronics,Tech Enthusiasts,0.0276,0.038,Ignored,9,1.09,0.0276,0.038,0.95
277,2025-04-27 18:28:25,Mobile,Canada,45-54,Female,A8688,Image,Health,Students,0.0477,0.0386,Ignored,7,0.7,0.0477,0.0386,1.15
157,2025-02-08 18:47:56,Tablet,USA,45-54,Male,A6627,Text,Fashion,Family Oriented,0.0208,0.0253,Ignored,12,0.41,0.0208,0.0253,0.59
913,2025-07-16 21:08:12,Desktop,USA,25-34,Male,A2629,Image,Electronics,Students,0.0534,0.0444,Commented,55,0.99,0.0534,0.0444,2.02
991,2025-03-25 06:25:23,Desktop,India,18-24,Female,A6812,Image,Food,Young Adults,0.0643,0.0478,Viewed,21,0.3,0.0643,0.0478,6.75
390,2025-05-24 14:09:14,Mobile,USA,35-44,Male,A4942,Video,Automotive,Fitness Lovers,0.0893,0.0914,Liked,50,1.33,0.0893,0.0914,2.01
102,2025-12-19 18:32:05,Mobile,India,45-54,Female,A9628,Text,Electronics,Travel Lovers,0.0332,0.0235,Ignored,8,1.2,0.0332,0.0235,0.5
491,2025-05-17 07:43:32,Tablet,Germany,35-44,Female,A2099,Text,Automotive,Students,0.0228,0.0329,Ignored,8,0.77,0.0228,0.0329,0.63
134,2025-07-02 09:38:22,Tablet,India,35-44,Female,A7016,Text,Entertainment,Fitness Lovers,0.0305,0.041,Viewed,15,0.5,0.0305,0.041,3.29
640,2025-11-29 09:28:43,Tablet,USA,25-34,Female,A8579,Video,Food,Travel Lovers,0.0845,0.058,Liked,37,0.34,0.0845,0.058,3.69
699,2025-10-25 15:20:54,Desktop,USA,55+,Male,A9343,Text,Fashion,Students,0.0223,0.0427,Viewed,19,0.55,0.0223,0.0427,3.24
262,2025-06-22 04:34:58,Desktop,Germany,55+,Male,A9662,Video,Electronics,Travel Lovers,0.0502,0.0769,Ignored,11,0.96,0.0502,0.0769,2.63
497,2025-07-19 19:21:35,Desktop,India,35-44,Female,A4031,Text,Entertainment,Tech Enthusiasts,0.0359,0.0388,Ignored,15,0.29,0.0359,0.0388,2.83
260,2025-03-23 18:34:55,Desktop,Canada,18-24,Male,A3051,Image,Electronics,Young Adults,0.0647,0.0623,Ignored,13,0.51,0.0647,0.0623,1.58
891,2025-07-18 15:10:42,Tablet,Canada,35-44,Male,A5981,Text,Finance,Travel Lovers,0.0323,0.0312,Ignored,15,1.73,0.0323,0.0312,-0.45
540,2025-04-12 15:08:19,Tablet,Germany,25-34,Male,A3381,Video,Electronics,Young Adults,0.1022,0.0915,Ignored,11,0.61,0.1022,0.0915,8.38
796,2025-01-19 23:42:51,Desktop,Canada,18-24,Male,A4565,Video,Health,Family Oriented,0.104,0.0578,Commented,49,0.54,0.104,0.0578,1.49
468,2025-08-08 23:09:40,Mobile,USA,35-44,Female,A6263,Image,Food,Family Oriented,0.0656,0.046,Liked,47,0.45,0.0656,0.046,8.9
910,2025-06-29 07:00:32,Desktop,India,18-24,Male,A1579,Video,Finance,Young Adults,0.093,0.0783,Commented,51,1.69,0.093,0.0783,1.25
417,2025-08-25 21:00:10,Tablet,USA,18-24,Female,A4770,Text,Entertainment,Family Oriented,0.0403,0.0267,Ignored,12,0.43,0.0403,0.0267,0.5
137,2025-12-23 13:37:21,Desktop,Germany,55+,Female,A4652,Video,Travel,Fitness Lovers,0.0639,0.0795,Liked,30,0.96,0.0639,0.0795,2.42
314,2025-12-17 13:25:44,Tablet,Canada,35-44,Male,A1285,Image,Health,Tech Enthusiasts,0.0416,0.06,Shared,58,0.48,0.0416,0.06,4.29
954,2025-09-10 15:50:11,Mobile,USA,55+,Female,A3989,Image,Automotive,Family Oriented,0.0314,0.0416,Viewed,28,1.26,0.0314,0.0416,2.21
365,2025-07-10 12:41:46,Tablet,Germany,18-24,Male,A9770,Text,Health,Travel Lovers,0.0452,0.0414,Ignored,15,0.67,0.0452,0.0414,3.47
689,2025-04-24 19:13:05,Mobile,Germany,35-44,Female,A7612,Video,Health,Young Adults,0.1003,0.0772,Liked,34,0.93,0.1003,0.0772,7.84
667,2025-01-05 23:17:13,Tablet,Germany,35-44,Male,A7585,Text,Electronics,Travel Lovers,0.0232,0.0349,Ignored,11,0.86,0.0232,0.0349,1.94
666,2025-08-17 00:25:19,Desktop,Germany,25-34,Female,A6825,Text,Travel,Family Oriented,0.0355,0.0328,Viewed,21,0.51,0.0355,0.0328,0.44
640,2025-11-09 17:51:55,Tablet,USA,55+,Female,A8897,Image,Health,Fitness Lovers,0.0304,0.046,Shared,74,0.66,0.0304,0.046,5.84
854,2025-12-10 11:14:49,Tablet,Germany,55+,Male,A7891,Text,Electronics,Family Oriented,0.0212,0.0403,Viewed,26,0.71,0.0212,0.0403,4.12
798,2025-04-12 13:52:59,Tablet,UK,25-34,Male,A8762,Text,Finance,Fitness Lovers,0.032,0.033,Viewed,22,1.81,0.032,0.033,-0.2
384,2025-10-17 01:19:21,Desktop,UK,55+,Male,A6485,Video,Electronics,Travel Lovers,0.0503,0.0785,Commented,66,0.51,0.0503,0.0785,8.42
463,2025-02-09 12:05:07,Mobile,Canada,55+,Female,A8383,Video,Entertainment,Professionals,0.0666,0.058,Viewed,17,0.44,0.0666,0.058,4.76
899,2025-07-16 04:07:21,Tablet,UK,18-24,Male,A5858,Image,Entertainment,Family Oriented,0.0561,0.0578,Shared,88,0.45,0.0561,0.0578,9.49
601,2025-09-25 02:55:21,Desktop,India,35-44,Male,A2978,Video,Automotive,Tech Enthusiasts,0.0898,0.086,Ignored,13,1.19,0.0898,0.086,4.81
521,2025-07-28 10:03:30,Desktop,India,45-54,Female,A4750,Video,Food,Travel Lovers,0.0683,0.0515,Shared,65,0.27,0.0683,0.0515,6.65
416,2025-11-25 02:08:08,Desktop,Canada,55+,Female,A4175,Image,Food,Students,0.0294,0.0636,Ignored,13,0.34,0.0294,0.0636,12.98
935,2025-03-16 06:44:23,Mobile,USA,25-34,Female,A2558,Text,Entertainment,Fitness Lovers,0.0525,0.0285,Viewed,16,0.31,0.0525,0.0285,7.99
995,2025-04-21 15:00:56,Desktop,USA,35-44,Male,A8955,Image,Finance,Family Oriented,0.0415,0.0585,Viewed,22,1.97,0.0415,0.0585,1.26
344,2025-06-05 03:39:52,Tablet,Germany,25-34,Male,A2935,Video,Fashion,Professionals,0.098,0.0737,Shared,70,0.65,0.098,0.0737,11.79
503,2025-08-17 18:11:21,Tablet,UK,55+,Male,A8049,Text,Fashion,Tech Enthusiasts,0.0202,0.0247,Viewed,30,0.55,0.0202,0.0247,1.11
494,2025-04-09 04:01:09,Tablet,UK,18-24,Male,A4883,Video,Food,Fitness Lovers,0.0889,0.0626,Liked,42,0.25,0.0889,0.0626,24.48
285,2025-09-15 00:15:43,Tablet,Canada,45-54,Male,A8784,Image,Finance,Fitness Lovers,0.038,0.0642,Viewed,26,1.95,0.038,0.0642,0.47
758,2025-06-28 01:28:38,Mobile,USA,45-54,Female,A5701,Text,Finance,Tech Enthusiasts,0.0333,0.0355,Ignored,8,1.99,0.0333,0.0355,0.17
616,2025-06-18 18:30:51,Desktop,UK,45-54,Female,A1713,Text,Health,Students,0.0244,0.0265,Viewed,21,0.57,0.0244,0.0265,0.02
695,2025-01-06 19:12:13,Desktop,USA,18-24,Female,A4370,Image,Food,Students,0.0807,0.0547,Ignored,12,0.45,0.0807,0.0547,3.3
871,2025-10-14 21:40:51,Mobile,UK,25-34,Male,A4156,Video,Finance,Young Adults,0.1429,0.0642,Viewed,26,1.31,0.1429,0.0642,3.07
808,2025-12-05 06:48:44,Mobile,Canada,18-24,Male,A7495,Text,Food,Students,0.0563,0.0353,Liked,30,0.41,0.0563,0.0353,1.85
248,2025-11-19 19:19:56,Mobile,Canada,18-24,Male,A5740,Video,Food,Fitness Lovers,0.1301,0.0901,Shared,74,0.57,0.1301,0.0901,16.9
394,2025-04-20 08:00:29,Desktop,Canada,45-54,Female,A5105,Image,Finance,Students,0.0458,0.0651,Ignored,11,1.93,0.0458,0.0651,1.95
421,2025-05-06 17:27:02,Tablet,Canada,18-24,Female,A6170,Video,Finance,Fitness Lovers,0.0829,0.0511,Shared,60,1.55,0.0829,0.0511,0.16
320,2025-09-24 23:03:18,Mobile,India,18-24,Female,A3479,Image,Food,Tech Enthusiasts,0.105,0.0548,Viewed,15,0.52,0.105,0.0548,1.66
854,2025-01-06 20:31:36,Mobile,Canada,35-44,Female,A4110,Image,Food,Students,0.0572,0.0646,Commented,53,0.39,0.0572,0.0646,15.97
857,2025-11-01 21:58:31,Mobile,UK,55+,Female,A5392,Text,Entertainment,Tech Enthusiasts,0.0225,0.0297,Liked,35,0.45,0.0225,0.0297,0.46
586,2025-05-12 06:20:00,Desktop,Canada,25-34,Male,A2755,Video,Travel,Travel Lovers,0.0925,0.0801,Commented,59,0.8,0.0925,0.0801,7.7
468,2025-10-29 17:18:52,Tablet,Germany,18-24,Male,A6758,Text,Fashion,Students,0.0306,0.0276,Ignored,11,0.71,0.0306,0.0276,0.35
963,2025-08-14 19:35:43,Mobile,UK,18-24,Female,A7848,Image,Travel,Students,0.0926,0.0553,Viewed,27,0.46,0.0926,0.0553,7.56
833,2025-08-25 05:24:04,Tablet,Canada,18-24,Female,A4591,Text,Food,Travel Lovers,0.0414,0.0324,Liked,35,0.6,0.0414,0.0324,4.46
317,2025-10-16 23:09:41,Tablet,India,18-24,Male,A7223,Text,Travel,Students,0.0436,0.0381,Viewed,24,0.73,0.0436,0.0381,4.09
339,2025-04-01 17:50:31,Desktop,India,18-24,Female,A6934,Image,Automotive,Travel Lovers,0.059,0.0395,Ignored,10,0.96,0.059,0.0395,0.24
532,2025-05-01 06:29:02,Desktop,UK,45-54,Male,A5081,Image,Fashion,Tech Enthusiasts,0.0478,0.0624,Commented,50,0.53,0.0478,0.0624,7.36
900,2025-04-16 19:11:57,Desktop,Canada,25-34,Female,A7859,Text,Entertainment,Young Adults,0.0399,0.0273,Ignored,7,0.21,0.0399,0.0273,8.5
564,2025-06-19 13:01:14,Desktop,India,35-44,Female,A5900,Text,Automotive,Family Oriented,0.0309,0.0364,Viewed,29,0.97,0.0309,0.0364,1.34
347,2025-11-05 14:15:52,Desktop,Germany,18-24,Female,A6774,Text,Food,Professionals,0.0436,0.0302,Ignored,8,0.4,0.0436,0.0302,3.04
189,2025-06-03 01:17:04,Desktop,Canada,18-24,Female,A9650,Video,Electronics,Fitness Lovers,0.1299,0.0846,Ignored,6,1.09,0.1299,0.0846,4.46
883,2025-03-23 19:45:07,Desktop,UK,55+,Female,A2966,Image,Health,Tech Enthusiasts,0.0327,0.0395,Ignored,12,0.52,0.0327,0.0395,2.05
138,2025-11-16 20:09:12,Desktop,India,55+,Female,A6736,Image,Entertainment,Family Oriented,0.0305,0.0641,Ignored,12,0.3,0.0305,0.0641,8.4
431,2025-11-29 14:34:47,Desktop,UK,45-54,Male,A6871,Text,Finance,Professionals,0.021,0.0243,Ignored,11,1.17,0.021,0.0243,0.36
159,2025-09-15 12:27:09,Mobile,India,25-34,Male,A2412,Video,Finance,Tech Enthusiasts,0.1129,0.0545,Commented,70,1.94,0.1129,0.0545,-0.28
468,2025-03-27 14:17:59,Mobile,USA,55+,Female,A1214,Video,Electronics,Young Adults,0.0523,0.0642,Liked,46,0.64,0.0523,0.0642,6.24
836,2025-02-17 09:53:36,Tablet,Canada,25-34,Female,A8572,Video,Entertainment,Professionals,0.0881,0.0627,Ignored,10,0.24,0.0881,0.0627,21.7
798,2025-11-22 02:11:45,Tablet,India,18-24,Male,A3305,Text,Electronics,Tech Enthusiasts,0.0431,0.0428,Viewed,17,0.52,0.0431,0.0428,5.54
846,2025-05-10 21:37:50,Tablet,UK,55+,Male,A2345,Image,Travel,Fitness Lovers,0.0321,0.042,Commented,57,0.46,0.0321,0.042,8.85
633,2025-05-31 18:15:59,Tablet,India,18-24,Female,A1919,Video,Automotive,Young Adults,0.084,0.0905,Shared,79,0.63,0.084,0.0905,11.0
398,2025-08-22 13:23:36,Mobile,India,55+,Female,A7393,Video,Automotive,Family Oriented,0.0556,0.0627,Commented,59,0.87,0.0556,0.0627,0.87
651,2025-04-02 14:14:47,Tablet,Germany,18-24,Male,A5015,Image,Travel,Travel Lovers,0.064,0.0424,Liked,40,0.53,0.064,0.0424,0.92
350,2025-04-15 09:03:13,Tablet,Germany,18-24,Female,A6520,Text,Food,Family Oriented,0.0419,0.035,Ignored,5,0.29,0.0419,0.035,6.09
373,2025-02-17 03:05:17,Tablet,USA,45-54,Female,A3624,Video,Finance,Family Oriented,0.066,0.063,Viewed,27,1.46,0.066,0.063,0.38
712,2025-11-03 16:42:01,Desktop,Germany,18-24,Female,A2110,Video,Fashion,Students,0.096,0.0599,Liked,41,0.64,0.096,0.0599,3.59
524,2025-01-26 11:58:28,Desktop,India,35-44,Female,A3675,Text,Travel,Fitness Lovers,0.0351,0.0241,Viewed,28,0.81,0.0351,0.0241,0.35
566,2025-06-01 17:07:04,Mobile,UK,35-44,Male,A9465,Image,Health,Young Adults,0.06,0.0373,Ignored,5,0.79,0.06,0.0373,3.16
726,2025-09-16 12:22:07,Tablet,USA,35-44,Female,A5736,Image,Finance,Students,0.0488,0.0539,Liked,40,1.09,0.0488,0.0539,1.11
706,2025-01-14 03:20:23,Mobile,USA,55+,Female,A8869,Video,Food,Young Adults,0.0659,0.0891,Liked,39,0.35,0.0659,0.0891,18.82
502,2025-11-28 12:09:33,Mobile,UK,35-44,Male,A6666,Image,Health,Family Oriented,0.0637,0.0469,Viewed,26,0.51,0.0637,0.0469,3.91
417,2025-03-21 02:58:35,Desktop,UK,55+,Male,A6880,Text,Automotive,Young Adults,0.0181,0.0235,Viewed,24,0.86,0.0181,0.0235,0.53
297,2025-11-24 13:33:08,Mobile,Canada,55+,Female,A8472,Text,Automotive,Tech Enthusiasts,0.0263,0.039,Viewed,22,0.87,0.0263,0.039,3.17
917,2025-02-20 03:24:25,Desktop,India,35-44,Male,A7150,Video,Automotive,Students,0.0735,0.0699,Commented,46,1.18,0.0735,0.0699,4.86
625,2025-08-13 18:09:08,Mobile,UK,25-34,Female,A9962,Text,Automotive,Students,0.0403,0.0249,Viewed,23,0.78,0.0403,0.0249,0.38
803,2025-08-02 10:10:42,Mobile,UK,55+,Female,A7424,Text,Automotive,Family Oriented,0.0224,0.0375,Viewed,25,1.35,0.0224,0.0375,-0.21
